Customer ID,Customer Name,Revenue,Profit,Orders,Cluster,Segment_Type
RA-9285,Ralph Arnett,6226.9,-1520.1,14,0,Low Value
RA-9885,Ruben Ausman,503.5,-99.60000000000001,8,0,Low Value
RA-9915,Russell Applegate,420.70000000000005,85.5,2,0,Low Value
RA-9945,Ryan Akin,2044.7,217.70000000000002,9,0,Low Value
RB-19330,Randy Bradley,18359.8,3737.6,32,2,High Value
RB-19360,Raymond Buch,29198.0,8523.6,25,2,High Value
RB-19435,Richard Bierner,11618.2,605.1999999999999,28,1,Regular
RB-19465,Rick Bensley,17178.9,2769.3,36,2,High Value
RB-19570,Rob Beeghly,10961.8,1645.9,25,1,Regular
RB-19645,Robert Barroso,5973.5,754.6,22,1,Regular
RB-19705,Roger Barcio,9288.4,2069.2,16,1,Regular
RB-19795,Ross Baird,19056.7,2323.7,35,2,High Value
RB-9330,Randy Bradley,4538.3,414.0,8,0,Low Value
RB-9360,Raymond Buch,404.5,-71.0,4,0,Low Value
RB-9435,Richard Bierner,3179.2,-1731.3,6,0,Low Value
RB-9465,Rick Bensley,3675.3,1296.8,3,0,Low Value
RB-9570,Rob Beeghly,586.9,-150.2,5,0,Low Value
RB-9645,Robert Barroso,282.6,-114.19999999999999,3,0,Low Value
RB-9705,Roger Barcio,6018.3,810.5,12,0,Low Value
RB-9795,Ross Baird,255.2,26.799999999999997,5,0,Low Value
RC-19825,Roy Collins,7916.7,737.8000000000001,25,1,Regular
RC-19960,Ryan Crowe,7898.4,1757.8,22,1,Regular
RC-9825,Roy Collins,37.4,0.0,1,0,Low Value
RC-9960,Ryan Crowe,1639.9,365.9,5,0,Low Value
RD-19480,Rick Duston,16487.4,3317.0,27,2,High Value
RD-19585,Rob Dowd,16314.8,2450.4,31,2,High Value
RD-19660,Robert Dilbeck,12948.1,3171.7999999999997,21,2,High Value
RD-19720,Roger Demir,10903.0,1897.5,30,1,Regular
RD-19810,Ross DeVincentis,7091.2,1417.2,30,1,Regular
RD-19900,Ruben Dartt,13485.9,2475.0,29,2,High Value
RD-19930,Russell D'Ascenzo,9293.6,683.3000000000001,22,1,Regular
RD-9480,Rick Duston,1061.8999999999999,270.5,6,0,Low Value
RD-9585,Rob Dowd,5168.5,1469.6,7,0,Low Value
RD-9660,Robert Dilbeck,3391.8,794.1999999999999,9,0,Low Value
RD-9720,Roger Demir,3833.9,1140.0,8,0,Low Value
RD-9810,Ross DeVincentis,3214.8,522.5,7,0,Low Value
RD-9900,Ruben Dartt,4837.3,855.8000000000001,10,0,Low Value
RD-9930,Russell D'Ascenzo,6523.2,547.0000000000001,11,0,Low Value
RE-19405,Ricardo Emerson,12073.1,2356.1,21,1,Regular
RE-19450,Richard Eichhorn,10660.6,1501.5,18,1,Regular
RE-9405,Ricardo Emerson,1967.6000000000001,287.7,6,0,Low Value
RE-9450,Richard Eichhorn,5679.0,890.3000000000001,12,0,Low Value
RF-19345,Randy Ferguson,13391.5,2277.1,27,1,Regular
RF-19735,Roland Fjeld,12139.3,824.8,23,1,Regular
RF-19840,Roy Französisch,15077.6,3052.3,31,2,High Value
RF-9345,Randy Ferguson,3207.9,816.7,5,0,Low Value
RF-9735,Roland Fjeld,950.1999999999999,298.8,3,0,Low Value
RF-9840,Roy Französisch,571.6,-210.3,6,0,Low Value
RH-19495,Rick Hansen,13295.8,1457.7000000000003,28,1,Regular
RH-19510,Rick Huthwaite,11599.9,1801.3,25,1,Regular
RH-19555,Ritsa Hightower,8944.0,292.9,21,1,Regular
RH-19600,Rob Haberlin,4629.6,329.7,21,1,Regular
RH-9495,Rick Hansen,3057.4,393.5,3,0,Low Value
RH-9510,Rick Huthwaite,1837.8999999999999,-136.49999999999997,7,0,Low Value
RH-9555,Ritsa Hightower,8753.4,1710.0,8,0,Low Value
RH-9600,Rob Haberlin,3340.6,892.5,8,0,Low Value
RK-19300,Ralph Kennedy,13480.9,-1673.7999999999997,26,1,Regular
RK-9300,Ralph Kennedy,519.1,117.7,4,0,Low Value
RL-19615,Rob Lucas,14867.1,2337.2,23,1,Regular
RL-9615,Rob Lucas,2420.2999999999997,366.79999999999995,8,0,Low Value
RM-19375,Raymond Messe,16077.8,1331.5,25,1,Regular
RM-19675,Robert Marley,11152.6,2810.5,19,1,Regular
RM-19750,Roland Murray,6475.0,1314.7,19,1,Regular
RM-9375,Raymond Messe,2239.8,524.0,7,0,Low Value
RM-9675,Robert Marley,1715.1,-268.3,8,0,Low Value
RM-9750,Roland Murray,929.2,-64.5,7,0,Low Value
RO-19780,Rose O'Brian,18833.7,710.4,29,1,Regular
RO-9780,Rose O'Brian,3080.2999999999997,158.20000000000005,9,0,Low Value
RP-19270,Rachel Payne,13725.7,1507.8000000000002,26,1,Regular
RP-19390,Resi Pölking,16115.0,-452.10000000000014,34,1,Regular
RP-19855,Roy Phan,11043.3,428.3999999999999,27,1,Regular
RP-9270,Rachel Payne,1274.4,394.7,6,0,Low Value
RP-9390,Resi Pölking,5936.099999999999,1520.4,7,0,Low Value
RP-9855,Roy Phan,3569.0,-289.6,6,0,Low Value
RR-19315,Ralph Ritter,11765.0,2304.2,21,1,Regular
RR-19525,Rick Reed,15009.4,-99.09999999999998,27,1,Regular
RR-9315,Ralph Ritter,1820.9,534.7,4,0,Low Value
RR-9525,Rick Reed,1377.1,51.199999999999996,7,0,Low Value
RS-19420,Ricardo Sperren,14047.5,1770.8999999999999,28,1,Regular
RS-19765,Roland Schwarz,13582.2,3046.6,25,2,High Value
RS-19870,Roy Skaria,7091.1,1222.8,20,1,Regular
RS-9420,Ricardo Sperren,385.7,52.7,7,0,Low Value
RS-9765,Roland Schwarz,1524.2,425.8,6,0,Low Value
RS-9870,Roy Skaria,1031.5,240.5,8,0,Low Value
RW-19540,Rick Wilson,19423.9,3925.7,25,2,High Value
RW-19630,Rob Williams,9426.3,1999.7,26,1,Regular
RW-19690,Robert Waldorf,11200.3,2312.5,25,1,Regular
RW-9540,Rick Wilson,5698.6,1252.4,7,0,Low Value
RW-9630,Rob Williams,560.0,252.60000000000002,2,0,Low Value
RW-9690,Robert Waldorf,1399.2,-175.1,8,0,Low Value
SA-10830,Sue Ann Reed,872.7,-56.599999999999994,10,0,Low Value
SA-20830,Sue Ann Reed,15622.1,1411.3,30,1,Regular
SB-10170,Sarah Bern,1647.3,23.999999999999993,5,0,Low Value
SB-10185,Sarah Brown,1268.5,223.3,7,0,Low Value
SB-10290,Sean Braxton,1975.5,-120.69999999999999,5,0,Low Value
SB-20170,Sarah Bern,12950.9,2342.7,15,1,Regular
SB-20185,Sarah Brown,21034.600000000002,1445.6,31,2,High Value
SB-20290,Sean Braxton,18538.8,-1776.6,22,1,Regular
SC-10020,Sam Craven,476.5,-115.5,4,0,Low Value
SC-10050,Sample Company A,2311.8,358.8,7,0,Low Value
SC-10095,Sanjit Chand,918.6,99.19999999999999,7,0,Low Value
SC-10230,Scot Coram,1793.8999999999999,286.29999999999995,3,0,Low Value
SC-10260,Scott Cohen,3166.4,-42.699999999999996,7,0,Low Value
SC-10305,Sean Christensen,3207.3,-212.89999999999998,7,0,Low Value
SC-10380,Shahid Collister,1556.2,410.1,4,0,Low Value
SC-10440,Shaun Chance,1929.3999999999999,-533.4,4,0,Low Value
SC-10575,Sonia Cooley,328.0,41.699999999999996,2,0,Low Value
SC-10680,Steve Carroll,6344.7,543.3,4,0,Low Value
SC-10695,Steve Chapman,1468.9,-350.5,4,0,Low Value
SC-10725,Steven Cartwright,2944.6,191.20000000000002,7,0,Low Value
SC-10770,Stewart Carmichael,2033.2,-127.70000000000002,7,0,Low Value
SC-10800,Stuart Calhoun,89.2,-77.89999999999999,2,0,Low Value
SC-10845,Sung Chung,1368.1,261.7,4,0,Low Value
SC-20020,Sam Craven,10579.9,1231.7,34,1,Regular
SC-20050,Sample Company A,16813.3,-340.6,30,1,Regular
SC-20095,Sanjit Chand,25602.6,8106.3,28,2,High Value
SC-20230,Scot Coram,20333.8,2785.1,25,2,High Value
SC-20260,Scott Cohen,9366.7,1265.3999999999999,26,1,Regular
SC-20305,Sean Christensen,17696.9,675.8000000000001,26,1,Regular
SC-20380,Shahid Collister,16122.9,1282.4,37,1,Regular
SC-20440,Shaun Chance,7677.099999999999,890.6,25,1,Regular
SC-20575,Sonia Cooley,9685.4,896.4999999999999,33,1,Regular
SC-20680,Steve Carroll,13476.9,1165.3,31,1,Regular
SC-20695,Steve Chapman,21931.3,2516.0,35,2,High Value
SC-20725,Steven Cartwright,13975.4,1874.9,30,1,Regular
SC-20770,Stewart Carmichael,14495.0,445.90000000000003,32,1,Regular
SC-20800,Stuart Calhoun,11321.4,1353.8000000000002,24,1,Regular
SC-20845,Sung Chung,9898.6,1435.0,24,1,Regular
SD-10485,Shirley Daniels,1157.1,216.3,8,0,Low Value
SD-20485,Shirley Daniels,16801.8,3431.0,32,2,High Value
SE-10110,Sanjit Engle,613.6,152.1,3,0,Low Value
SE-20110,Sanjit Engle,29533.0,5863.9,36,2,High Value
SF-10065,Sandra Flanagan,3861.4,792.1,8,0,Low Value
SF-10200,Sarah Foster,2633.3,-1384.5,8,0,Low Value
SF-10965,Sylvia Foulston,2476.3,656.4,6,0,Low Value
SF-20065,Sandra Flanagan,7395.5,1073.5,21,1,Regular
SF-20200,Sarah Foster,13019.7,2214.4,28,1,Regular
SF-20965,Sylvia Foulston,6777.900000000001,1239.0,17,1,Regular
SG-10080,Sandra Glassco,1078.7,331.8,6,0,Low Value
SG-10470,Sheri Gordon,3086.7000000000003,867.6,3,0,Low Value
SG-10605,Speros Goranitis,2816.1,211.39999999999998,6,0,Low Value
SG-10890,Susan Gilcrest,1424.8,301.0,6,0,Low Value
SG-20080,Sandra Glassco,10774.6,2551.5,17,1,Regular
SG-20470,Sheri Gordon,10730.2,1471.5,28,1,Regular
SG-20605,Speros Goranitis,10129.0,1329.6,32,1,Regular
SG-20890,Susan Gilcrest,11260.3,240.19999999999993,22,1,Regular
SH-10395,Shahid Hopkins,129.1,-52.89999999999999,4,0,Low Value
SH-10635,Stefanie Holloman,659.0,129.8,4,0,Low Value
SH-19975,Sally Hughsby,10893.5,986.8000000000001,29,1,Regular
SH-20395,Shahid Hopkins,12849.7,1111.9,33,1,Regular
SH-20635,Stefanie Holloman,13546.7,1847.7,25,1,Regular
SH-9975,Sally Hughsby,8058.5,808.1,8,0,Low Value
SJ-10125,Sanjit Jacobs,2961.4,364.7,9,0,Low Value
SJ-10215,Sarah Jordon,1359.4,179.0,9,0,Low Value
SJ-10500,Shirley Jackson,454.09999999999997,34.5,3,0,Low Value
SJ-20125,Sanjit Jacobs,10562.5,1463.2,30,1,Regular
SJ-20215,Sarah Jordon,14709.8,2332.7999999999997,32,2,High Value
SJ-20500,Shirley Jackson,12930.9,1547.4,26,1,Regular
SK-19990,Sally Knutson,10933.3,2319.9,19,1,Regular
SK-9990,Sally Knutson,2359.1,655.5,7,0,Low Value
SL-10155,Sara Luxemburg,2452.1,655.7,14,0,Low Value
SL-20155,Sara Luxemburg,14380.5,1244.4,32,1,Regular
SM-10005,Sally Matthias,6262.4,1178.0,8,0,Low Value
SM-10320,Sean Miller,4045.6,674.1,7,0,Low Value
SM-10905,Susan MacKendrick,1711.9,247.8,5,0,Low Value
SM-10950,Suzanne McNair,1336.4,161.7,9,0,Low Value
SM-20005,Sally Matthias,6801.7,350.09999999999997,22,1,Regular
SM-20320,Sean Miller,31125.7,-1083.8999999999999,21,1,Regular
SM-20905,Susan MacKendrick,6918.4,1280.3,17,1,Regular
SM-20950,Suzanne McNair,11552.6,1009.3,29,1,Regular
SN-10560,Skye Norling,1480.0,-111.0,6,0,Low Value
SN-10710,Steve Nguyen,702.2,89.4,4,0,Low Value
SN-20560,Skye Norling,12739.0,-2527.3,25,1,Regular
SN-20710,Steve Nguyen,12704.0,2295.6,24,1,Regular
SO-10335,Sean O'Donnell,831.6,17.39999999999999,4,0,Low Value
SO-20335,Sean O'Donnell,15535.300000000001,2389.6,27,2,High Value
SP-10545,Sibella Parks,418.3,51.0,4,0,Low Value
SP-10620,Stefania Perrino,299.6,-224.9,5,0,Low Value
SP-10650,Stephanie Phelps,770.8000000000001,-56.49999999999999,6,0,Low Value
SP-10860,Sung Pak,503.5,62.099999999999994,2,0,Low Value
SP-10920,Susan Pistek,896.4000000000001,-165.29999999999998,4,0,Low Value
SP-20545,Sibella Parks,6801.2,698.1,20,1,Regular
SP-20620,Stefania Perrino,19114.0,242.20000000000005,31,1,Regular
SP-20650,Stephanie Phelps,10378.0,1739.3,24,1,Regular
SP-20860,Sung Pak,12994.9,1688.5,26,1,Regular
SP-20920,Susan Pistek,28124.2,6649.1,28,2,High Value
SR-10425,Sharelle Roach,281.3,-6.400000000000004,5,0,Low Value
SR-10740,Steven Roelle,2154.0,291.2,4,0,Low Value
SR-20425,Sharelle Roach,12721.4,-2544.6,19,0,Low Value
SR-20740,Steven Roelle,17220.4,4096.2,33,2,High Value
SS-10140,Saphhira Shifley,3491.7999999999997,905.3000000000001,7,0,Low Value
SS-10410,Shahid Shariari,2348.4,318.7,10,0,Low Value
SS-10515,Shirley Schmidt,424.40000000000003,130.4,3,0,Low Value
SS-10590,Sonia Sunley,940.5,354.2,3,0,Low Value
SS-10875,Sung Shariari,556.1999999999999,-707.8,4,0,Low Value
SS-20140,Saphhira Shifley,20139.0,-1517.7000000000003,32,1,Regular
SS-20410,Shahid Shariari,15759.800000000001,-187.00000000000006,27,1,Regular
SS-20515,Shirley Schmidt,7480.9,285.70000000000005,19,1,Regular
SS-20590,Sonia Sunley,12181.5,2015.8999999999999,26,1,Regular
SS-20875,Sung Shariari,4772.0,147.6,21,1,Regular
ST-10530,Shui Tom,943.2,159.6,6,0,Low Value
ST-20530,Shui Tom,14063.8,2074.6,32,1,Regular
SU-10665,Stephanie Ulpright,3331.1,564.7,6,0,Low Value
SU-20665,Stephanie Ulpright,7442.9,-54.5,23,1,Regular
SV-10365,Seth Vernon,1256.5,258.4,5,0,Low Value
SV-10785,Stewart Visinsky,2969.5,260.90000000000003,7,0,Low Value
SV-10815,Stuart Van,7728.8,-537.2,9,0,Low Value
SV-10935,Susan Vittorini,487.7,-331.6,3,0,Low Value
SV-20365,Seth Vernon,22376.4,1964.4,31,2,High Value
SV-20785,Stewart Visinsky,14263.2,1922.3,27,1,Regular
SV-20815,Stuart Van,14575.5,1515.6000000000001,24,1,Regular
SV-20935,Susan Vittorini,15197.9,1000.1999999999999,28,1,Regular
SW-10245,Scot Wooten,1901.9,325.5,4,0,Low Value
SW-10275,Scott Williamson,1480.3999999999999,159.1,5,0,Low Value
SW-10350,Sean Wendt,1244.4,-5.099999999999996,9,0,Low Value
SW-10455,Shaun Weien,2205.3,399.3,9,0,Low Value
SW-10755,Steven Ward,2346.9,499.1,7,0,Low Value
SW-20245,Scot Wooten,13576.4,1622.6,26,1,Regular
SW-20275,Scott Williamson,15565.0,884.6999999999999,33,1,Regular
SW-20350,Sean Wendt,6923.2,1036.7,21,1,Regular
SW-20455,Shaun Weien,6038.1,764.3000000000001,22,1,Regular
SW-20755,Steven Ward,23321.5,2295.6,31,2,High Value
SZ-10035,Sam Zeldin,1164.2,130.7,4,0,Low Value
SZ-20035,Sam Zeldin,15192.3,2785.3,37,2,High Value
TA-11385,Tom Ashbrook,4819.8,36.90000000000012,5,0,Low Value
TA-21385,Tom Ashbrook,35668.1,6275.1,25,2,High Value
TB-11055,Ted Butterfield,2355.2,533.0,3,0,Low Value
TB-11175,Thomas Boland,850.3000000000001,175.3,4,0,Low Value
TB-11190,Thomas Brumley,1115.4,179.3,4,0,Low Value
TB-11250,Tim Brockman,7271.1,656.1999999999999,15,0,Low Value
TB-11280,Toby Braunhardt,1574.5,192.9,9,0,Low Value
TB-11355,Todd Boyes,438.1,-322.1,8,0,Low Value
TB-11400,Tom Boeckenhauer,3103.2,724.5,9,0,Low Value
TB-11520,Tracy Blumstein,3991.5,455.40000000000003,11,0,Low Value
TB-11595,Troy Blackwell,752.1,219.5,4,0,Low Value
TB-11625,Trudy Brown,1810.8,-367.0,5,0,Low Value
TB-21055,Ted Butterfield,13672.1,1026.5,29,1,Regular
TB-21175,Thomas Boland,16574.0,2111.2,27,2,High Value
TB-21190,Thomas Brumley,10686.199999999999,1873.0000000000002,17,1,Regular
TB-21250,Tim Brockman,11830.2,2409.9,28,1,Regular
TB-21280,Toby Braunhardt,10127.0,1054.3,26,1,Regular
TB-21355,Todd Boyes,9205.0,1094.3,20,1,Regular
TB-21400,Tom Boeckenhauer,21376.4,3471.9,26,2,High Value
TB-21520,Tracy Blumstein,16717.5,-198.29999999999993,34,1,Regular
TB-21595,Troy Blackwell,8438.3,1219.3,26,1,Regular
TB-21625,Trudy Brown,13266.3,1867.6,31,1,Regular
TC-10980,Tamara Chand,3239.0,-114.70000000000003,8,0,Low Value
TC-11145,Theresa Coyne,3799.6,1228.8,10,0,Low Value
TC-11295,Toby Carlisle,730.9,233.9,5,0,Low Value
TC-11475,Tony Chapman,1907.5,219.8,9,0,Low Value
TC-11535,Tracy Collins,2215.0,-1355.5,4,0,Low Value
TC-20980,Tamara Chand,34218.5,8787.6,28,2,High Value
TC-21145,Theresa Coyne,18420.4,2131.3,25,2,High Value
TC-21295,Toby Carlisle,19392.2,1263.5,29,1,Regular
TC-21475,Tony Chapman,10722.7,1181.1,29,1,Regular
TC-21535,Tracy Collins,8888.0,1738.6,30,1,Regular
TD-10995,Tamara Dahlen,780.5,-769.8,3,0,Low Value
TD-20995,Tamara Dahlen,6924.3,-178.50000000000006,25,1,Regular
TG-11310,Toby Gnade,714.5,243.6,3,0,Low Value
TG-11640,Trudy Glocke,4906.4,1106.2,9,0,Low Value
TG-21310,Toby Gnade,12305.7,2742.6,32,2,High Value
TG-21640,Trudy Glocke,13973.800000000001,1990.3,33,1,Regular
TH-11100,Thea Hendricks,1856.3000000000002,364.7,4,0,Low Value
TH-11115,Thea Hudgings,1870.3000000000002,490.4,6,0,Low Value
TH-11235,Tiffany House,3901.3,549.6,10,0,Low Value
TH-11550,Tracy Hopkins,283.9,-24.099999999999994,5,0,Low Value
TH-21100,Thea Hendricks,13684.7,1587.8999999999999,27,1,Regular
TH-21115,Thea Hudgings,13484.0,1775.4,25,1,Regular
TH-21235,Tiffany House,12896.1,1106.6999999999998,26,1,Regular
TH-21550,Tracy Hopkins,12809.1,-709.3,26,1,Regular
TM-11010,Tamara Manning,300.6,-270.5,3,0,Low Value
TM-11490,Tony Molinari,2063.1,-877.5,8,0,Low Value
TM-21010,Tamara Manning,14159.7,2198.7,27,1,Regular
TM-21490,Tony Molinari,13908.9,2378.2,27,2,High Value
TN-11040,Tanja Norvell,187.3,26.4,2,0,Low Value
TN-21040,Tanja Norvell,9410.699999999999,-732.5,29,1,Regular
TP-11130,Theone Pippenger,1261.4,109.50000000000001,6,0,Low Value
TP-11415,Tom Prescott,1951.2,467.09999999999997,4,0,Low Value
TP-11565,Tracy Poddar,857.4,145.20000000000002,5,0,Low Value
TP-21130,Theone Pippenger,22697.8,1964.3,37,2,High Value
TP-21415,Tom Prescott,10926.8,-121.0,22,1,Regular
TP-21565,Tracy Poddar,12429.9,1650.4,30,1,Regular
TR-11325,Toby Ritter,2395.7000000000003,669.7,4,0,Low Value
TR-21325,Toby Ritter,10033.5,1767.0,22,1,Regular
TS-11085,Thais Sissman,1390.9,249.1,8,0,Low Value
TS-11160,Theresa Swint,1130.2,194.7,5,0,Low Value
TS-11205,Thomas Seio,641.6,-0.9000000000000012,3,0,Low Value
TS-11340,Toby Swindell,1631.3999999999999,225.8,5,0,Low Value
TS-11370,Todd Sumrall,4573.599999999999,993.1,10,0,Low Value
TS-11430,Tom Stivers,5812.0,1812.2,7,0,Low Value
TS-11505,Tony Sayre,2123.8,-157.49999999999994,4,0,Low Value
TS-11610,Troy Staebel,2011.1000000000001,105.5,5,0,Low Value
TS-11655,Trudy Schmidt,452.9,73.2,6,0,Low Value
TS-21085,Thais Sissman,5395.4,860.3,19,1,Regular
TS-21160,Theresa Swint,6806.3,939.3000000000001,22,1,Regular
TS-21205,Thomas Seio,13888.7,2350.6,32,2,High Value
TS-21340,Toby Swindell,16997.0,2377.2,31,2,High Value
TS-21370,Todd Sumrall,23201.8,4101.3,27,2,High Value
TS-21430,Tom Stivers,9533.3,552.9,22,1,Regular
TS-21505,Tony Sayre,17613.2,2306.9,27,2,High Value
TS-21610,Troy Staebel,20566.0,1614.3,30,2,High Value
TS-21655,Trudy Schmidt,9525.5,952.6,24,1,Regular
TT-11070,Ted Trevino,1572.3,622.0,2,0,Low Value
TT-11220,Thomas Thornton,1826.3,472.5,9,0,Low Value
TT-11265,Tim Taslimi,5049.4,1269.7,9,0,Low Value
TT-11460,Tonja Turnell,1649.8,-160.10000000000002,8,0,Low Value
TT-21070,Ted Trevino,15673.2,1698.4,31,1,Regular
TT-21220,Thomas Thornton,13224.6,1188.9,22,1,Regular
TT-21265,Tim Taslimi,4730.6,15.099999999999982,20,0,Low Value
TT-21460,Tonja Turnell,18432.4,2391.3,32,2,High Value
TW-11025,Tamara Willingham,323.2,-137.9,8,0,Low Value
TW-21025,Tamara Willingham,13932.0,3412.6,27,2,High Value
TZ-11445,Tom Zandusky,745.3,250.79999999999998,7,0,Low Value
TZ-11580,Tracy Zic,403.0,-275.2,5,0,Low Value
TZ-21445,Tom Zandusky,14602.0,116.89999999999998,28,1,Regular
TZ-21580,Tracy Zic,10455.8,195.19999999999996,19,1,Regular
VB-11745,Victoria Brennan,783.6,190.9,4,0,Low Value
VB-21745,Victoria Brennan,9960.8,717.6,21,1,Regular
VD-11670,Valerie Dominguez,1230.1,-211.9,9,0,Low Value
VD-21670,Valerie Dominguez,14755.2,2243.8,21,1,Regular
VF-11715,Vicky Freymann,602.5,4.700000000000005,4,0,Low Value
VF-21715,Vicky Freymann,12000.199999999999,21.500000000000025,24,1,Regular
VG-11790,Vivek Gonzalez,386.2,47.50000000000001,4,0,Low Value
VG-11805,Vivek Grady,1190.3,140.29999999999998,4,0,Low Value
VG-21790,Vivek Gonzalez,9908.7,-412.00000000000006,27,1,Regular
VG-21805,Vivek Grady,22573.2,3906.7,23,2,High Value
VM-11685,Valerie Mitchum,859.0,-94.79999999999998,6,0,Low Value
VM-11835,Vivian Mathis,1270.4,338.09999999999997,3,0,Low Value
VM-21685,Valerie Mitchum,13708.5,-1551.1,32,1,Regular
VM-21835,Vivian Mathis,2621.7000000000003,318.7,20,0,Low Value
VP-11730,Victor Preis,432.0,-508.3,4,0,Low Value
VP-11760,Victoria Pisteka,1615.6,374.7,3,0,Low Value
VP-21730,Victor Preis,11629.4,2741.3,29,2,High Value
VP-21760,Victoria Pisteka,16935.7,2015.8,28,2,High Value
VS-11820,Vivek Sundaresam,1136.3,126.6,7,0,Low Value
VS-21820,Vivek Sundaresam,10275.8,1460.2,15,1,Regular
VT-11700,Valerie Takahito,1271.6,178.70000000000002,7,0,Low Value
VT-21700,Valerie Takahito,18099.3,912.1000000000001,25,1,Regular
VW-11775,Victoria Wilson,1253.1000000000001,252.5,5,0,Low Value
VW-21775,Victoria Wilson,15785.9,42.100000000000115,30,1,Regular
WB-11850,William Brown,182.5,-146.5,2,0,Low Value
WB-21850,William Brown,16704.4,2694.6,38,2,High Value
XP-11865,Xylona Preis,1011.6999999999999,65.10000000000001,3,0,Low Value
XP-21865,Xylona Preis,11186.9,1239.6000000000001,27,1,Regular
YC-11895,Yoseph Carroll,166.29999999999998,22.299999999999997,4,0,Low Value
YC-21895,Yoseph Carroll,19998.1,4325.0,27,2,High Value
YS-11880,Yana Sorensen,1328.9,358.8,6,0,Low Value
YS-21880,Yana Sorensen,18703.8,3091.6,26,2,High Value
ZC-11910,Zuschuss Carroll,7.2,-15.6,1,0,Low Value
ZC-21910,Zuschuss Carroll,28473.0,452.6000000000002,37,2,High Value
ZD-11925,Zuschuss Donatelli,2951.7,478.29999999999995,9,0,Low Value
ZD-21925,Zuschuss Donatelli,9479.3,-276.69999999999993,20,1,Regular
